Frau APP
bewegte O
sich O
unruhig O
auf O
der O
Stelle O
, O
vielleicht O
tänzelte O
sie O
nervös O
, O
und O
abermals O
ertönte O
das O
seltsame O
Klingeln O
. O
Asmodis PER
ließ O
sich O
nicht O
provozieren O
. O
Dieser O
schwarzmagische APP
Machtfaktor APP
blieb O
gelassen O
. O
Und O
ebenso O
gelassen O
stellte O
er O
auch O
eine O
bestimmte O
Frage O
. O
» O
Was O
willst O
du O
eigentlich O
? O
« O
» O
Dich O
in O
deine O
Schranken O
weisen O
. O
Dir O
beweisen O
, O
dass O
du O
hier O
nichts O
zu O
suchen O
hast O
. O
« O
» O
Das O
traust O
du O
dir O
zu O
? O
« O
» O
Jaaa O
… O
« O
Sie O
sprach O
das O
Wort O
lang O
gezogen O
aus O
. O
Und O
wie O
sie O
das O
tat O
, O
klang O
es O
irgendwie O
satt O
und O
sicher O
. O
Als O
wäre O
die O
Person APP
davon O
überzeugt O
, O
stärker O
als O
der O
Teufel APP
zu O
sein O
. O
Ein O
leises O
Zischen O
erklang O
. O
Weder O
von O
der O
Frau APP
, O
noch O
vom O
Teufel APP
ausgestoßen O
. O
Aber O
es O
war O
da O
und O
die O
erste O
Antwort O
des O
Höllenherrschers O
auf O
die O
Provokation O
. O
Die O
aber O
lachte O
. O
» O
Rührst O
du O
dich O
jetzt O
? O
« O
» O
Ich O
gebe O
dir O
eine O
Chance O
! O
« O
Er O
hatte O
in O
das O
Lachen O
hinein O
geantwortet O
. O
Seine O
Stimme O
war O
dieselbe O
geblieben O
. O
Er O
ließ O
sich O
nicht O
provozieren O
. O
Er O
sprach O
normal O
, O
modulationslos O
, O
auch O
irgendwo O
blechern O
, O
was O
bei O
der O
Person APP
zu O
einem O
Lachen O
führte O
. O
» O
Die O
brauche O
ich O
nicht O
! O
« O
» O
Dein O
Pech O
, O
Yannah PER
! O
« O
» O
Schön O
! O
« O
, O
rief O
sie O
laut O
, O
» O
wie O
schön O
, O
dass O
du O
dich O
an O
meinen O
Namen O
erinnerst O
. O
Es O
wäre O
auch O
schlecht O
gewesen O
für O
mich O
. O
Ich O
hätte O
mich O
fast O
beleidigt O
gefühlt O
. O
Ja O
, O
ich O
wäre O
sogar O
sauer O
darüber O
gewesen O
, O
dass O
sich O
Asmodis PER
nicht O
mehr O
an O
die O
Person APP
erinnert O
, O
die O
versprochen O
hat O
, O
ihn O
in O
seine O
Grenzen O
zu O
weisen O
. O
« O
» O
Das O
hat O
noch O
niemand APP
geschafft O
. O
« O
» O
Aber O
ich O
werde O
es O
. O
Auch O
wenn O
du O
Helfer APP
hast O
, O
die O
nicht O
zu O
zählen O
sind O
. O
Auch O
wenn O
du O
dir O
ein O
Magie-Geschöpf APP
namens O
Cigam PER
gebastelt O
hast O
, O
ich O
nehme O
den O
Kampf O
an O
und O
auf O
. O
Ich O
bin O
ein O
Mensch O
, O
kein O
Dämon O
! O
Darüber O
solltest O
du O
nachdenken O
. O
Und O
wenn O
ich O
dir O
gegenüberstehe O
, O
werde O
ich O
dich O
zerstören O
. O
Es O
sei O
denn O
, O
du O
ziehst O
dich O
dorthin O
zurück O
, O
wo O
es O
auch O
für O
dich O
so O
leicht O
keine O
Widerkehr O
gibt O
. O
« O
Asmodis PER
blieb O
noch O
immer O
unsichtbar O
und O
auch O
sehr O
gelassen O
. O
» O
Du O
willst O
es O
also O
wirklich O
darauf O
ankommen O
lassen O
? O
« O
» O
Deshalb O
bin O
ich O
hier O
. O
« O
» O
Gut O
. O
Ich O
hätte O
dir O
sonst O
noch O
die O
Chance O
gegeben O
, O
dich O
an O
meine O
Seite O
zu O
stellen O
. O
« O
» O
Ach O
! O
« O
, O
rief O
sie O
laut O
und O
überdeutlich O
. O
» O
Vergiss O
es O
doch O
. O
Vergiss O
deine O
Annäherungsversuche O
. O
Wir O
werden O
niemals O
zusammenkommen O
, O
hast O
du O
gehört O
? O
Niemals O
… O
« O
» O
Ja O
, O
das O
denke O
ich O
auch O
. O
« O
» O
Deshalb O
will O
ich O
es O
jetzt O
und O
hier O
austragen O
, O
Asmodis PER
. O
Lass O
uns O
nicht O
mehr O
warten O
, O
wir O
beide O
wissen O
Bescheid O
. O
Einer O
von O
uns O
ist O
zu O
viel O
auf O
der O
Welt O
. O
« O
Asmodis PER
gab O
keine O
Antwort O
. O
Die O
Frau APP
wusste O
auch O
nicht O
, O
ob O
er O
sich O
zurückgezogen O
hatte O
, O
eines O
jedenfalls O
war O
geblieben O
. O
Das O
leise O
Zischen O
! O
Und O
es O
verstärkte O
sich O
, O
je O
mehr O
Sekunden O
vergingen O
. O
Es O
hörte O
sich O
an O
, O
als O
würde O
es O
durch O
mehrere O
Öffnungen O
in O
diesen O
unheimlichen O
Raum O
strömen O
, O
wobei O
Yannah PER
sehr O
gelassen O
blieb O
, O
sich O
aber O
in O
der O
Dunkelheit O
bewegte O
, O
da O
sie O
sich O
kampfbereit O
machen O
wollte O
. O
Sie O
kannte O
Asmodis PER
, O
sie O
hatte O
selbst O
Kontakt O
mit O
ihm O
aufgenommen O
, O
aber O
Und O
das O
freute O
sie O
. O
Bisher O
war O
das O
Zischen O
nur O
hörbar O
gewesen O
, O
das O
blieb O
auch O
dabei O
, O
aber O
es O
änderte O
sich O
trotzdem O
etwas O
. O
Die O
Dunkelheit O
wich O
an O
bestimmten O
Stellen O
zurück O
. O
Es O
waren O
vier O
Orte O
, O
wo O
sie O
sich O
zurückzog O
, O
sodass O
einiges O
diesem O
Refugium O
sichtbar O
wurde O
. O
So O
auch O
der O
neblige O
Qualm O
, O
der O
Yannah PER
aus O
vier O
verschiedenen O
Richtungen O
entgegenströmte O
. O
Er O
wölkte O
über O
den O
Boden O
, O
war O
dicht O
und O
ätzend O
. O
Er O
schimmerte O
in O
einem O
Grüngelb O
, O
und O
er O
schien O
aus O
zahlreichen O
Teilen O
zusammengesetzt O
zu O
sein O
. O
In O
der O
Tat O
bewegten O
sich O
innerhalb O
der O
Wolken O
zahlreiche O
Gesichter APP
und APP
Fratzen APP
. APP
Dämonenhafte APP
Zerrbilder APP
mit O
gewaltigen O
Augen O
, O
riesigen O
Rachen O
und O
mächtigen O
Zähnen O
. O
Yannah PER
kannte O
die O
Tricks O
der O
Hölle O
. O
Sie O
wusste O
, O
dass O
es O
der O
Anfang O
war O
, O
dass O
diese O
Fratzen APP
noch O
harmlos O
waren O
, O
solange O
sie O
sie O
nicht O
erreicht O
hatten O
. O
Dann O
materialisierten O
sie O
, O
verwandelten O
sich O
in O
feste O
Monstren O
, O
die O
einen O
Menschen O
zerreißen O
konnten O
. O
Yannah PER
hielt O
dagegen O
. O
Sie O
freute O
sich O
darauf O
. O
Sie O
lachte O
und O
sagte O
: O
» O
Bon O
, O
Asmodis PER
, O
der O
Kampf O
beginnt O
… O
« O
Mit O
einem O
langen O
Schritt O
war O
sie O
zur O
Seite O
getreten O
, O
drehte O
sich O
dann O
geschmeidig O
wie O
eine O
Tänzerin O
. O
Wieder O
erklang O
das O
Klirren O
, O
dann O
schleuderte O
sie O
etwas O
Rundes O
, O
Goldenes O
durch O
die O
Luft O
, O
das O
sie O
sehr O
raffiniert O
angeschnitten O
hatte O
, O
um O
eine O
bestimmte O
Flugrichtung O
zu O
erreichen O
. O
Es O
war O
ein O
goldener O
Ring O
, O
der O
in O
den O
fauchenden O
Nebel O
hineinfuhr O
und O
die O
Gesichter APP
zerriss O
, O
als O
wären O
sie O
von O
mehreren O
Messern O
zugleich O
zerschnitten O
worden O
. O
Der O
Ring O
war O
schnell O
. O
Er O
bewegte O
sich O
in O
einem O
großen O
Kreis O
. O
Wie O
ein O
Bumerang O
jagte O
er O
wieder O
zurück O
in O
die O
auffangbereite O
Hand O
der O
kämpfenden O
Frau APP
. O
Nichts O
war O
mehr O
da O
. O
Nur O
die O
Dunkelheit O
lastete O
über O
diesem O
Refugium O
des O
Satans APP
. O
Kein O
Zischen O
, O
kein O
Qualm O
, O
kein O
Nebel O
oder O
Dampf O
. O
Der O
Teufel APP
hatte O
sich O
zurückgezogen O
, O
nachdem O
der O
erste O
Angriff O
abgeschmettert O
war O
. O
Yannah PER
schwenkte O
triumphierend O
ihren O
goldenen O
Ring O
. O
» O
Mehr O
hast O
du O
nicht O
zu O
bieten O
? O
« O
, O
rief O
sie O
in O
das O
Dunkel O
hinein O
. O
» O
Du O
enttäuschst O
mich O
, O
Asmodis PER
. O
Das O
waren O
Kindereien O
, O
ebenso O
leicht O
durchschau- O
wie O
zerstörbar O
. O
Nein O
, O
das O
kann O
nicht O
wahr O
sein O
, O
das O
glaube O
ich O
einfach O
nicht O
. O
« O
Ihre O
Stimme O
hatte O
sich O
bei O
den O
letzten O
Worten O
verändert O
. O
Sie O
war O
hallend O
geworden O
, O
als O
hätte O
sie O
in O
ein O
Mikrofon O
gesprochen O
, O
an O
das O
mehrere O
Lautsprecher O
angeschlossen O
worden O
waren O
. O
Auch O
ein O
Trick O
des O
Teufels APP
, O
denn O
er O
konnte O
sein O
Reich O
verändern O
, O
konnte O
es O
verkleinern O
, O
vergrößern O
, O
zusammenziehen O
, O
auseinanderzerren O
und O
zerstören O
. O
» O
Was O
ist O
denn O
, O
Asmodis PER
? O
« O
Sie O
tanzte O
auf O
der O
Stelle O
, O
spielte O
mit O
den O
Ringen O
, O
die O
sie O
um O
ihre O
Hand- O
und O
Armgelenke O
kreisen O
ließ O
, O
wobei O
sie O
sich O
immer O
wieder O
berührten O
und O
eine O
klingende O
Melodie O
spielten O
. O
Jemand O
schrie O
! O
Yannah PER
schrak O
zusammen O
. O
Im O
ersten O
Augenblick O
war O
sie O
irritiert O
. O
Dann O
sah O
sie O
über O
sich O
einen O
gewaltigen O
Himmel O
, O
der O
dunkelrot O
Von O
verschiedenen O
Seiten O
her O
drangen O
Blitze O
auf O
die O
Frau APP
ein O
, O
die O
jetzt O
in O
ihrem O
Element O
war O
. O
Sie O
kämpfte O
. O
Und O
sie O
kämpfte O
mit O
ihren O
Waffen O
, O
mit O
den O
Ringen O
, O
die O
sie O
perfekt O
beherrschte O
. O
Sie O
ließ O
die O
goldenen O
Kreise O
von O
ihren O
Armen O
rutschen O
, O
fing O
sie O
für O
einen O
Moment O
ab O
und O
schleuderte O
sie O
dann O
fort O
. O
Es O
war O
mehr O
als O
meisterhaft O
. O
Die O
Ringe O
jagten O
in O
verschiedene O
Richtungen O
weg O
. O
Sie O
schossen O
auch O
in O
die O
Höhe O
, O
drehten O
sich O
in O
die O
Fratze PER
hinein O
, O
zerrissen O
nicht O
nur O
sie O
, O
sondern O
auch O
den O
roten O
Untergrund O
, O
auf O
dem O
sich O
die O
Fratze PER
abzeichnete O
. O
Feuerblitze O
jagten O
auf O
Yannah PER
zu O
. O
Für O
wenige O
Augenblicke O
erhellten O
sie O
die O
wie O
künstlich O
wirkende O
Gestalt APP
mit O
den O
grellroten O
Haaren O
und O
der O
dazu O
im O
harten O
Kontrast O
stehenden O
pechschwarzen O
Kleidung O
. O
Diese O
Person APP
wirkte O
wie O
ein O
Monstrum O
. O
Sie O
war O
eine O
Mischung O
zwischen O
Teufelsengel O
und O
Punkerin O
. O
Auf O
ihren O
harten O
Gesichtszügen O
stand O
der O
Wille O
zum O
Sieg O
wie O
eingeschnitzt O
, O
und O
sie O
wirbelte O
weiter O
. O
Die O
goldenen O
Kreise O
schafften O
es O
, O
den O
Angriff O
aus O
dem O
Unsichtbaren O
zu O
stoppen O
. O
Geduckt O
und O
lachend O
stand O
sie O
da O
. O
Sie O
fing O
die O
Ringe O
auf O
, O
sie O
schleuderte O
sie O
wieder O
vor O
, O
sie O
löschte O
damit O
das O
Höllenfeuer O
, O
noch O
bevor O
eine O
der O
Flammen O
an O
sie O
herankommen O
und O
sie O
verbrennen O
konnte O
. O
Yannah PER
war O
der O
Wirbelwind O
, O
der O
sich O
dem O
Satan APP
entgegenstemmte O
und O
seine O
Attacke O
abschmetterte O
. O
Noch O
einen O
Ring O
fing O
sie O
auf O
, O
indem O
sie O
ihm O
locker O
den O
rechten O
Arm O
entgegenstreckte O
und O
ihn O
bis O
zu O
ihrem O
Handgelenk O
rutschen O
ließ O
. O
Dann O
war O
es O
vorbei O
. O
Die O
Frau APP
mit O
der O
roten O
Flammenfrisur O
hockte O
noch O
immer O
. O
Ihr O
hartes O
Gesicht O
zeigte O
ein O
ebenso O
hartes O
Lächeln O
. O
In O
den O
Augen O
lag O
das O
Funkeln O
der O
Siegerin O
. O
» O
Gewonnen O
, O
Satan APP
! O
« O
, O
schrie O
sie O
. O
» O
Dein O
Höllenfeuer O
schreckt O
mich O
nicht O
! O
Ich O
bin O
gespannt O
, O
was O
du O
dir O
als O
nächsten O
Scherz O
ausgedacht O
hast O
. O
Oder O
willst O
du O
aufgeben O
? O
« O
Ihre O
Stimme O
versickerte O
. O
» O
He O
, O
was O
ist O
? O
Warum O
antwortest O
du O
nicht O
? O
« O
Asmodis PER
hielt O
sich O
zurück O
. O
Er O
hatte O
eine O
Schlappe O
erlitten O
, O
das O
wusste O
Yannah PER
. O
Aber O
er O
war O
nicht O
besiegt O
. O
Sein O
Hass O
war O
gewachsen O
, O
er O
würde O
noch O
wachsen O
. O
» O
Wo O
bist O
du O
denn O
, O
Asmodis PER
? O
« O
» O
Über O
dir O
! O
« O
Sie O
sprang O
zurück O
, O
ließ O
dabei O
sofort O
einen O
Ring O
von O
ihrem O
Arm O
gleiten O
und O
nahm O
ihn O
in O
die O
Hand O
. O
Die O
Fratze PER
malte O
sich O
über O
ihr O
ab O
. O
Diesmal O
leuchtete O
der O
Himmel O
nicht O
rot O
, O
er O
war O
völlig O
dunkel O
geblieben O
, O
sodass O
sich O
das O
Zerrbild APP
des APP
Bösen APP
sehr O
deutlich O
zeigte O
. O
Ein O
dreieckiges O
Gesicht O
, O
das O
zum O
Kinn O
hin O
spitz O
zulief O
. O
Ein O
breites O
Maul O
, O
eine O
knochige O
Nase O
, O
Zähne O
wie O
Stifte O
, O
eine O
ebenfalls O
breite O
Stirn O
, O
auf O
der O
dünnes O
Fell O
wuchs O
. O
Darunter O
lagen O
die O
Augen O
, O
und O
sie O
sahen O
aus O
, O
als O
hätte O
jemand O
böse O
, O
gelbe O
Kugeln O
in O
die O
Höhlen O
hineingedrückt O
, O
in O
denen O
nicht O
ein O
einziger O
Funken O
Gefühl O
zu O
lesen O
war O
. O
Yannah PER
blieb O
gelassen O
. O
Sie O
winkte O
ihm O
sogar O
zu O
. O
» O
Willst O
du O
mich O
so O
erschrecken O
, O
Asmodis PER
? O
« O
» O
Nein O
. O
« O
» O
Das O
kannst O
du O
auch O
nicht O
. O
Das O
schaffst O
du O
bei O
kleinen O
Kindern O
und O
dämlichen O
Erwachsenen O
, O
nicht O
bei O
mir O
, O
nicht O
bei O
Yannah PER
mit O
den O
Ringen O
. O
» O
Nein O
! O
« O
» O
Was O
heißt O
das O
? O
« O
» O
Ich O
werde O
es O
nicht O
zulassen O
, O
dass O
mir O
ein O
Mensch APP
meine O
Diener APP
wegnimmt O
. O
Es O
ist O
unmöglich O
… O
« O
Yannah PER
lachte O
ihm O
scharf O
und O
schrill O
entgegen O
. O
» O
Ein O
Mensch O
oder O
eine O
Frau O
? O
Spielst O
du O
den O
Macho O
? O
Das O
ist O
nicht O
mehr O
in O
. O
Wenigstens O
nicht O
bei O
mir O
. O
« O
Der O
Mund O
der O
Fratze PER
veränderte O
sich O
. O
Er O
wurde O
zu O
einem O
zuckenden O
Rechteck O
, O
dessen O
Ränder O
feucht O
glänzten O
, O
als O
wären O
sie O
mit O
Schleim O
beschmiert O
worden O
. O
» O
Du O
hast O
es O
versucht O
, O
Yannah PER
, O
das O
erkenne O
ich O
an O
. O
Aber O
du O
hast O
nicht O
gewonnen O
, O
denn O
du O
sollst O
wissen O
, O
dass O
ein O
Mensch O
gegen O
mich O
nicht O
gewinnen O
kann O
. O
« O
» O
